,id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,No,Yes
1720,1721,93.0,614.0,402.0,1.0,2.3084873670979085,4,0.0,31,1,77,81,80,95,80,74,80,1.0,0.0
1721,1722,256.0,586.0,1113.0,0.0,-0.43318409026302795,10,0.0,4,0,92,98,60,74,63,89,80,1.0,0.0
1722,1723,99.0,645.0,416.0,0.0,-0.43318409026302795,9,0.0,5,0,53,87,60,94,93,65,88,1.0,0.0
1723,1724,298.0,398.0,1265.0,1.0,-0.43318409026302795,6,0.0,21,1,79,74,78,97,87,85,79,1.0,0.0
1724,1725,414.0,378.0,1839.0,0.0,-0.43318409026302795,2,0.0,26,0,85,89,72,80,99,94,90,1.0,0.0
1725,1726,268.0,7.0,1145.0,0.0,-0.43318409026302795,1,0.0,3,0,99,85,60,81,75,78,78,1.0,0.0
1726,1727,278.0,605.0,1207.0,0.0,-0.43318409026302795,1,1.0,11,0,99,91,73,77,81,75,90,0.0,1.0
1727,1728,138.0,460.0,584.0,1.0,-0.43318409026302795,6,0.0,5,1,65,68,74,50,98,60,83,1.0,0.0
1728,1729,256.0,80.0,1103.0,0.0,-0.43318409026302795,8,1.0,19,0,94,83,72,63,65,63,74,0.0,1.0
1729,1730,74.0,378.0,291.0,0.0,2.3084873670979085,7,0.0,3,0,73,52,89,85,74,66,79,1.0,0.0
1730,1731,249.0,601.0,1058.0,1.0,2.3084873670979085,5,0.0,15,1,85,76,61,93,98,87,67,1.0,0.0
1731,1732,151.0,191.0,627.0,1.0,-0.43318409026302795,4,0.0,32,1,87,82,74,77,100,93,65,1.0,0.0
1732,1733,232.0,24.0,994.0,1.0,2.3084873670979085,5,0.0,4,1,77,58,90,72,75,88,90,1.0,0.0
1733,1734,263.0,276.0,1130.0,1.0,-0.43318409026302795,1,0.0,31,1,85,60,92,92,85,62,84,1.0,0.0
1734,1735,139.0,427.0,586.0,1.0,-0.43318409026302795,2,0.0,19,1,91,69,90,76,79,80,82,1.0,0.0
1735,1736,297.0,400.0,1258.0,0.0,-0.43318409026302795,1,0.0,16,0,86,96,83,78,71,78,75,1.0,0.0
1736,1737,383.0,378.0,1727.0,1.0,-0.43318409026302795,1,0.0,29,1,78,80,72,65,90,99,95,1.0,0.0
1737,1738,151.0,472.0,634.0,1.0,-0.43318409026302795,3,0.0,26,1,71,92,92,96,81,81,85,1.0,0.0
1738,1739,254.0,338.0,1091.0,1.0,2.3084873670979085,4,0.0,27,1,72,85,92,83,84,96,81,1.0,0.0
1739,1740,419.0,662.0,1868.0,1.0,-0.43318409026302795,3,0.0,35,1,88,92,88,100,89,94,87,1.0,0.0
1740,1741,425.0,601.0,1899.0,0.0,-0.43318409026302795,5,0.0,26,0,68,100,94,69,93,64,93,1.0,0.0
1741,1742,70.0,437.0,281.0,0.0,2.3084873670979085,2,0.0,28,0,81,75,94,93,87,77,67,1.0,0.0
1742,1743,237.0,564.0,1023.0,1.0,2.3084873670979085,1,0.0,32,1,92,69,92,91,82,89,69,1.0,0.0
1743,1744,230.0,258.0,967.0,1.0,-0.43318409026302795,0,0.0,33,1,84,64,82,81,85,84,89,1.0,0.0
1744,1745,120.0,216.0,524.0,0.0,-0.43318409026302795,2,1.0,18,0,89,60,82,90,96,67,68,0.0,1.0
1745,1746,119.0,473.0,509.0,1.0,-0.43318409026302795,1,0.0,18,1,94,66,84,92,71,81,99,1.0,0.0
1746,1747,51.0,81.0,214.0,0.0,-0.43318409026302795,1,1.0,9,0,64,89,91,99,60,98,93,0.0,1.0
1747,1748,313.0,195.0,1367.0,1.0,2.3084873670979085,5,0.0,25,1,81,88,85,90,93,62,96,1.0,0.0
1748,1749,322.0,418.0,1423.0,0.0,-0.43318409026302795,1,1.0,18,0,80,93,89,79,89,93,100,0.0,1.0
1749,1750,112.0,503.0,457.0,0.0,-0.43318409026302795,4,0.0,3,0,75,65,66,79,91,82,72,1.0,0.0
1750,1751,338.0,506.0,1502.0,0.0,-0.43318409026302795,4,1.0,34,0,87,90,98,90,83,94,84,0.0,1.0
1751,1752,294.0,336.0,1249.0,0.0,-0.43318409026302795,7,0.0,4,0,58,50,73,54,94,51,74,1.0,0.0
1752,1753,34.0,333.0,148.0,1.0,-0.43318409026302795,3,0.0,14,1,60,90,87,91,78,77,82,1.0,0.0
1753,1754,119.0,574.0,514.0,1.0,2.3084873670979085,5,0.0,8,1,91,70,88,68,88,63,68,1.0,0.0
1754,1755,18.0,154.0,55.0,0.0,-0.43318409026302795,3,0.0,35,0,95,97,89,97,99,85,92,1.0,0.0
1755,1756,448.0,494.0,1987.0,1.0,-0.43318409026302795,3,0.0,2,1,70,100,92,73,67,68,76,1.0,0.0
1756,1757,406.0,693.0,1814.0,0.0,-0.43318409026302795,2,0.0,27,0,76,100,94,81,60,85,73,1.0,0.0
1757,1758,134.0,205.0,572.0,1.0,-0.43318409026302795,5,0.0,20,1,79,65,78,65,57,99,92,1.0,0.0
1758,1759,34.0,488.0,153.0,1.0,-0.43318409026302795,4,0.0,21,1,92,96,92,63,73,60,81,1.0,0.0
1759,1760,91.0,230.0,355.0,0.0,-0.43318409026302795,5,0.0,6,0,89,73,71,97,78,99,60,1.0,0.0
1760,1761,320.0,10.0,1419.0,0.0,-0.43318409026302795,3,0.0,18,0,85,95,77,71,75,95,94,1.0,0.0
1761,1762,384.0,672.0,1735.0,0.0,-0.43318409026302795,2,0.0,7,0,92,66,88,91,61,84,69,1.0,0.0
1762,1763,204.0,488.0,835.0,0.0,-0.43318409026302795,2,0.0,24,0,87,63,79,81,95,75,64,1.0,0.0
1763,1764,313.0,16.0,1362.0,1.0,-0.43318409026302795,5,0.0,21,1,77,77,97,66,87,73,75,1.0,0.0
1764,1765,195.0,290.0,763.0,1.0,-0.43318409026302795,10,0.0,2,1,73,56,59,62,58,83,80,1.0,0.0
1765,1766,154.0,105.0,647.0,0.0,2.3084873670979085,0,0.0,34,0,91,85,81,93,100,87,77,1.0,0.0
1766,1767,333.0,366.0,1470.0,0.0,-0.43318409026302795,7,1.0,0,0,76,96,89,83,78,54,61,0.0,1.0
1767,1768,191.0,557.0,745.0,1.0,-0.43318409026302795,4,0.0,17,1,86,70,94,96,74,67,60,1.0,0.0
1768,1769,325.0,128.0,1427.0,0.0,-0.43318409026302795,5,0.0,10,0,81,77,88,92,65,92,87,1.0,0.0
1769,1770,19.0,622.0,72.0,0.0,-0.43318409026302795,4,1.0,35,0,98,88,88,89,90,90,90,0.0,1.0
1770,1771,435.0,258.0,1925.0,1.0,-0.43318409026302795,3,0.0,27,1,88,67,96,70,66,76,71,1.0,0.0
1771,1772,113.0,248.0,460.0,1.0,-0.43318409026302795,2,1.0,30,1,85,83,94,100,89,68,89,0.0,1.0
1772,1773,230.0,336.0,972.0,1.0,-0.43318409026302795,2,0.0,35,1,90,89,96,94,100,88,85,1.0,0.0
1773,1774,210.0,269.0,871.0,0.0,2.3084873670979085,5,0.0,5,0,97,83,93,67,85,63,66,1.0,0.0
1774,1775,124.0,93.0,531.0,0.0,-0.43318409026302795,6,1.0,10,0,78,84,71,93,78,78,87,0.0,1.0
1775,1776,236.0,57.0,1001.0,0.0,2.3084873670979085,8,0.0,1,0,53,98,90,81,61,65,93,1.0,0.0
1776,1777,69.0,178.0,275.0,1.0,2.3084873670979085,10,0.0,0,1,77,53,92,98,56,53,93,1.0,0.0
1777,1778,83.0,246.0,320.0,1.0,2.3084873670979085,3,0.0,30,1,97,88,94,75,66,91,64,1.0,0.0
1778,1779,24.0,129.0,90.0,1.0,-0.43318409026302795,4,0.0,3,1,88,100,58,59,96,64,87,1.0,0.0
1779,1780,62.0,696.0,261.0,1.0,-0.43318409026302795,3,1.0,18,1,98,67,80,68,80,88,85,0.0,1.0
1780,1781,210.0,601.0,882.0,0.0,2.3084873670979085,8,1.0,0,0,92,78,78,85,94,94,73,0.0,1.0
1781,1782,419.0,80.0,1850.0,1.0,2.3084873670979085,5,0.0,15,1,92,92,74,96,95,77,76,1.0,0.0
1782,1783,256.0,355.0,1109.0,0.0,2.3084873670979085,3,0.0,43,0,86,99,87,88,99,89,86,1.0,0.0
1783,1784,196.0,405.0,777.0,1.0,-0.43318409026302795,5,0.0,16,1,91,69,97,76,97,81,86,1.0,0.0
1784,1785,258.0,678.0,1122.0,0.0,-0.43318409026302795,3,0.0,23,0,92,75,100,78,32,84,69,1.0,0.0
1785,1786,225.0,675.0,947.0,1.0,-0.43318409026302795,2,0.0,2,1,82,75,93,67,69,65,74,1.0,0.0
1786,1787,356.0,601.0,1583.0,0.0,-0.43318409026302795,1,0.0,34,0,99,81,92,86,65,99,79,1.0,0.0
1787,1788,426.0,308.0,1902.0,1.0,2.3084873670979085,2,0.0,34,1,95,90,65,84,86,88,94,1.0,0.0
1788,1789,419.0,85.0,1851.0,1.0,-0.43318409026302795,3,0.0,18,1,100,93,99,65,72,79,88,1.0,0.0
1789,1790,125.0,195.0,538.0,0.0,-0.43318409026302795,5,1.0,21,0,79,86,84,84,63,82,94,0.0,1.0
1790,1791,359.0,46.0,1595.0,1.0,2.3084873670979085,3,1.0,3,1,80,95,96,96,94,84,93,0.0,1.0
1791,1792,242.0,668.0,1034.0,0.0,-0.43318409026302795,4,0.0,31,0,93,81,88,90,89,95,81,1.0,0.0
1792,1793,314.0,620.0,1397.0,0.0,-0.43318409026302795,5,1.0,17,0,95,75,79,79,93,85,71,0.0,1.0
1793,1794,278.0,193.0,1198.0,0.0,-0.43318409026302795,0,0.0,10,0,81,92,76,81,73,92,63,1.0,0.0
1794,1795,79.0,267.0,304.0,0.0,-0.43318409026302795,1,0.0,5,0,75,88,63,64,84,74,72,1.0,0.0
1795,1796,231.0,137.0,983.0,1.0,-0.43318409026302795,4,0.0,8,1,80,69,70,60,71,60,89,1.0,0.0
1796,1797,24.0,324.0,94.0,1.0,-0.43318409026302795,4,0.0,3,1,52,81,62,77,74,91,92,1.0,0.0
1797,1798,240.0,551.0,1027.0,0.0,-0.43318409026302795,3,0.0,30,0,95,94,82,87,93,93,90,1.0,0.0
1798,1799,378.0,334.0,1699.0,0.0,-0.43318409026302795,2,0.0,20,0,99,70,97,93,87,90,88,1.0,0.0
1799,1800,17.0,152.0,50.0,0.0,2.3084873670979085,5,0.0,25,0,85,87,68,74,74,85,68,1.0,0.0
1800,1801,113.0,511.0,470.0,1.0,-0.43318409026302795,4,1.0,23,1,96,89,86,84,64,60,66,0.0,1.0
1801,1802,358.0,339.0,1592.0,1.0,-0.43318409026302795,7,0.0,3,1,91,63,86,81,90,98,63,1.0,0.0
1802,1803,426.0,117.0,1901.0,1.0,2.3084873670979085,1,0.0,24,1,89,82,76,92,97,66,60,1.0,0.0
1803,1804,62.0,342.0,255.0,1.0,-0.43318409026302795,1,0.0,37,1,98,87,96,89,100,85,91,1.0,0.0
1804,1805,435.0,440.0,1927.0,1.0,-0.43318409026302795,2,0.0,28,1,100,82,72,97,74,75,81,1.0,0.0
1805,1806,385.0,396.0,1738.0,0.0,-0.43318409026302795,2,0.0,5,0,75,71,68,91,79,62,94,1.0,0.0
1806,1807,301.0,390.0,1284.0,0.0,-0.43318409026302795,3,0.0,6,0,74,63,74,63,78,90,83,1.0,0.0
1807,1808,354.0,312.0,1568.0,0.0,-0.43318409026302795,7,0.0,40,0,85,99,87,85,91,88,90,1.0,0.0
1808,1809,5.0,572.0,19.0,1.0,-0.43318409026302795,3,1.0,35,1,86,87,97,92,85,99,86,0.0,1.0
1809,1810,300.0,186.0,1275.0,1.0,-0.43318409026302795,4,1.0,34,1,91,71,99,96,85,79,74,0.0,1.0
1810,1811,93.0,263.0,382.0,1.0,-0.43318409026302795,2,0.0,24,1,90,76,100,73,90,64,86,1.0,0.0
1811,1812,56.0,389.0,229.0,0.0,-0.43318409026302795,6,0.0,35,0,91,91,92,95,98,91,85,1.0,0.0
1812,1813,58.0,568.0,239.0,0.0,2.3084873670979085,6,0.0,0,0,80,83,93,81,95,87,61,1.0,0.0
1813,1814,138.0,404.0,583.0,1.0,-0.43318409026302795,1,0.0,35,1,95,89,92,87,95,86,93,1.0,0.0
1814,1815,231.0,21.0,981.0,1.0,-0.43318409026302795,5,1.0,18,1,94,97,69,81,100,68,68,0.0,1.0
1815,1816,423.0,556.0,1892.0,0.0,2.3084873670979085,1,1.0,1,0,54,55,50,100,77,61,78,0.0,1.0
1816,1817,448.0,346.0,1984.0,1.0,-0.43318409026302795,2,0.0,16,1,87,80,85,60,96,81,83,1.0,0.0
1817,1818,448.0,20.0,1969.0,1.0,-0.43318409026302795,5,0.0,28,1,100,75,72,79,61,94,82,1.0,0.0
1818,1819,222.0,227.0,920.0,1.0,-0.43318409026302795,3,0.0,14,1,93,99,72,79,83,87,73,1.0,0.0
1819,1820,207.0,138.0,851.0,1.0,-0.43318409026302795,3,0.0,25,1,99,70,89,86,92,65,64,1.0,0.0
1820,1821,268.0,696.0,1162.0,0.0,-0.43318409026302795,2,0.0,16,0,99,99,90,63,63,77,60,1.0,0.0
1821,1822,119.0,381.0,505.0,1.0,-0.43318409026302795,4,0.0,28,1,76,80,89,74,61,86,93,1.0,0.0
1822,1823,93.0,331.0,387.0,1.0,-0.43318409026302795,0,0.0,15,1,92,100,83,74,73,66,83,1.0,0.0
1823,1824,284.0,374.0,1225.0,1.0,-0.43318409026302795,10,0.0,46,1,100,93,88,98,99,89,95,1.0,0.0
1824,1825,230.0,230.0,965.0,1.0,-0.43318409026302795,2,0.0,34,1,89,97,77,90,93,87,90,1.0,0.0
1825,1826,313.0,700.0,1396.0,1.0,-0.43318409026302795,2,0.0,27,1,97,81,71,77,90,86,80,1.0,0.0
1826,1827,123.0,360.0,530.0,0.0,2.3084873670979085,4,0.0,28,0,99,63,97,90,99,99,100,1.0,0.0
1827,1828,313.0,250.0,1370.0,1.0,-0.43318409026302795,3,0.0,33,1,100,63,96,95,92,76,88,1.0,0.0
1828,1829,311.0,275.0,1339.0,0.0,-0.43318409026302795,5,0.0,12,0,86,87,72,66,94,78,94,1.0,0.0
1829,1830,226.0,689.0,949.0,1.0,-0.43318409026302795,0,0.0,27,1,77,99,94,81,80,87,98,1.0,0.0
1830,1831,293.0,572.0,1242.0,0.0,-0.43318409026302795,1,0.0,15,0,86,96,67,76,74,66,69,1.0,0.0
1831,1832,176.0,17.0,695.0,0.0,-0.43318409026302795,1,1.0,3,0,75,64,98,65,88,65,71,0.0,1.0
1832,1833,403.0,673.0,1798.0,1.0,-0.43318409026302795,2,0.0,26,1,94,93,92,67,61,85,94,1.0,0.0
1833,1834,423.0,276.0,1890.0,0.0,-0.43318409026302795,1,0.0,35,0,94,88,87,97,93,86,94,1.0,0.0
1834,1835,24.0,471.0,96.0,1.0,-0.43318409026302795,1,0.0,20,1,89,92,75,85,65,81,69,1.0,0.0
1835,1836,356.0,158.0,1581.0,0.0,-0.43318409026302795,3,0.0,14,0,89,73,96,84,96,98,77,1.0,0.0
1836,1837,441.0,631.0,1950.0,0.0,-0.43318409026302795,2,1.0,24,0,89,82,83,62,66,86,90,0.0,1.0
1837,1838,230.0,174.0,963.0,1.0,-0.43318409026302795,2,0.0,8,1,81,78,82,83,63,85,75,1.0,0.0
1838,1839,181.0,263.0,709.0,0.0,-0.43318409026302795,3,0.0,19,0,93,73,67,100,63,92,86,1.0,0.0
1839,1840,108.0,300.0,443.0,0.0,-0.43318409026302795,10,1.0,2,0,79,95,70,92,63,57,67,0.0,1.0
1840,1841,114.0,341.0,475.0,0.0,-0.43318409026302795,2,0.0,29,0,97,86,72,81,85,70,72,1.0,0.0
1841,1842,313.0,403.0,1378.0,1.0,-0.43318409026302795,1,0.0,14,1,78,66,92,61,98,76,99,1.0,0.0
1842,1843,142.0,188.0,590.0,1.0,-0.43318409026302795,4,0.0,19,1,83,60,95,68,33,62,73,1.0,0.0
1843,1844,161.0,541.0,662.0,1.0,-0.43318409026302795,0,0.0,29,1,86,95,61,96,89,99,84,1.0,0.0
1844,1845,70.0,184.0,280.0,0.0,-0.43318409026302795,1,0.0,2,0,87,78,74,75,95,69,99,1.0,0.0
1845,1846,365.0,530.0,1645.0,0.0,-0.43318409026302795,6,0.0,25,0,81,82,69,94,88,95,84,1.0,0.0
1846,1847,354.0,238.0,1567.0,0.0,-0.43318409026302795,0,0.0,6,0,83,73,83,66,93,68,89,1.0,0.0
1847,1848,344.0,572.0,1534.0,1.0,-0.43318409026302795,2,1.0,11,1,81,85,91,94,97,93,65,0.0,1.0
1848,1849,118.0,16.0,483.0,1.0,-0.43318409026302795,1,1.0,4,1,65,95,89,96,78,85,80,0.0,1.0
1849,1850,313.0,166.0,1366.0,1.0,-0.43318409026302795,2,0.0,33,1,83,91,76,71,82,82,79,1.0,0.0
1850,1851,273.0,154.0,1177.0,0.0,-0.43318409026302795,3,1.0,22,0,98,79,87,86,98,85,85,0.0,1.0
1851,1852,196.0,114.0,776.0,0.0,-0.43318409026302795,0,0.0,34,0,83,84,91,84,85,91,92,1.0,0.0
1852,1853,383.0,496.0,1729.0,1.0,-0.43318409026302795,1,0.0,22,1,85,60,85,76,90,75,93,1.0,0.0
1853,1854,256.0,266.0,1106.0,0.0,-0.43318409026302795,10,0.0,5,0,68,66,82,63,91,67,89,1.0,0.0
1854,1855,170.0,186.0,675.0,1.0,-0.43318409026302795,1,0.0,11,1,86,82,60,65,83,69,78,1.0,0.0
1855,1856,134.0,109.0,568.0,1.0,-0.43318409026302795,1,0.0,12,1,83,87,87,80,81,79,98,1.0,0.0
1856,1857,315.0,81.0,1399.0,0.0,-0.43318409026302795,2,0.0,35,0,92,92,99,87,100,88,97,1.0,0.0
1857,1858,148.0,280.0,601.0,0.0,-0.43318409026302795,0,0.0,6,0,91,66,91,62,70,87,90,1.0,0.0
1858,1859,223.0,246.0,940.0,1.0,-0.43318409026302795,9,1.0,0,1,53,95,87,60,68,74,68,0.0,1.0
1859,1860,93.0,407.0,390.0,1.0,-0.43318409026302795,2,1.0,26,1,73,85,80,64,69,95,64,0.0,1.0
1860,1861,263.0,551.0,1133.0,1.0,-0.43318409026302795,0,0.0,19,1,97,95,91,97,96,90,67,1.0,0.0
1861,1862,357.0,147.0,1585.0,0.0,-0.43318409026302795,0,0.0,3,0,91,97,72,62,86,78,72,1.0,0.0
1862,1863,329.0,207.0,1448.0,1.0,-0.43318409026302795,1,0.0,14,1,91,65,75,60,93,79,82,1.0,0.0
1863,1864,222.0,431.0,929.0,1.0,-0.43318409026302795,9,0.0,12,1,81,72,87,84,97,94,89,1.0,0.0
1864,1865,49.0,142.0,210.0,1.0,-0.43318409026302795,1,0.0,18,1,92,99,100,64,100,65,99,1.0,0.0
1865,1866,359.0,124.0,1598.0,1.0,-0.43318409026302795,5,0.0,4,1,85,53,95,76,61,88,82,1.0,0.0
1866,1867,440.0,11.0,1939.0,1.0,-0.43318409026302795,1,0.0,34,1,83,60,80,92,84,60,70,1.0,0.0
1867,1868,174.0,366.0,690.0,1.0,-0.43318409026302795,2,0.0,21,1,92,85,78,87,64,79,74,1.0,0.0
1868,1869,10.0,58.0,30.0,0.0,-0.43318409026302795,3,1.0,5,0,80,88,94,60,65,63,91,0.0,1.0
1869,1870,261.0,457.0,1127.0,1.0,-0.43318409026302795,1,1.0,16,1,87,81,69,82,70,62,66,0.0,1.0
1870,1871,444.0,497.0,1958.0,0.0,-0.43318409026302795,0,0.0,31,0,88,61,95,91,99,64,90,1.0,0.0
1871,1872,126.0,556.0,546.0,0.0,2.3084873670979085,6,0.0,1,0,41,83,54,87,97,65,69,1.0,0.0
1872,1873,24.0,529.0,98.0,1.0,-0.43318409026302795,3,0.0,35,1,87,93,88,97,91,88,88,1.0,0.0
1873,1874,119.0,118.0,491.0,1.0,-0.43318409026302795,1,1.0,41,1,89,95,97,99,87,90,91,0.0,1.0
1874,1875,421.0,184.0,1875.0,1.0,2.3084873670979085,5,1.0,1,1,89,53,77,96,76,63,90,0.0,1.0
1875,1876,231.0,654.0,992.0,1.0,-0.43318409026302795,2,0.0,6,1,53,97,81,86,71,87,78,1.0,0.0
1876,1877,236.0,552.0,1009.0,0.0,-0.43318409026302795,3,0.0,30,0,92,88,99,92,89,66,76,1.0,0.0
1877,1878,171.0,240.0,680.0,0.0,-0.43318409026302795,3,0.0,32,0,85,84,66,66,78,98,69,1.0,0.0
1878,1879,316.0,464.0,1414.0,1.0,-0.43318409026302795,2,0.0,18,1,89,67,93,83,65,94,67,1.0,0.0
1879,1880,113.0,457.0,468.0,1.0,-0.43318409026302795,1,0.0,2,1,98,92,82,56,71,79,89,1.0,0.0
1880,1881,269.0,190.0,1165.0,0.0,-0.43318409026302795,5,0.0,5,0,66,52,71,76,67,72,60,1.0,0.0
1881,1882,64.0,395.0,263.0,0.0,-0.43318409026302795,2,0.0,32,0,90,96,95,80,93,95,67,1.0,0.0
1882,1883,304.0,277.0,1313.0,0.0,2.3084873670979085,2,0.0,18,0,84,93,74,76,95,90,64,1.0,0.0
1883,1884,374.0,166.0,1671.0,0.0,-0.43318409026302795,7,0.0,27,0,88,81,73,70,60,95,68,1.0,0.0
1884,1885,359.0,166.0,1600.0,1.0,-0.43318409026302795,3,0.0,9,1,66,61,97,61,60,61,98,1.0,0.0
1885,1886,26.0,356.0,116.0,0.0,-0.43318409026302795,2,0.0,15,0,86,63,82,61,96,98,83,1.0,0.0
1886,1887,448.0,601.0,1989.0,1.0,-0.43318409026302795,9,0.0,1,1,60,72,66,95,67,78,94,1.0,0.0
1887,1888,81.0,135.0,312.0,0.0,-0.43318409026302795,10,0.0,2,0,41,59,69,70,100,65,72,1.0,0.0
1888,1889,93.0,485.0,395.0,1.0,-0.43318409026302795,2,0.0,31,1,94,62,66,95,66,64,62,1.0,0.0
1889,1890,349.0,530.0,1554.0,0.0,-0.43318409026302795,3,0.0,2,0,64,69,79,89,72,64,82,1.0,0.0
1890,1891,213.0,17.0,897.0,0.0,2.3084873670979085,4,0.0,2,0,99,97,87,93,79,83,94,1.0,0.0
1891,1892,338.0,180.0,1496.0,0.0,2.3084873670979085,6,0.0,5,0,46,53,92,71,90,76,81,1.0,0.0
1892,1893,55.0,93.0,222.0,1.0,-0.43318409026302795,1,0.0,21,1,89,87,81,67,93,98,68,1.0,0.0
1893,1894,152.0,642.0,643.0,0.0,-0.43318409026302795,6,0.0,12,0,83,79,87,66,78,93,82,1.0,0.0
1894,1895,12.0,94.0,36.0,0.0,2.3084873670979085,5,0.0,0,0,51,55,87,51,77,87,65,1.0,0.0
1895,1896,195.0,596.0,771.0,1.0,-0.43318409026302795,5,0.0,26,1,79,90,82,92,70,60,80,1.0,0.0
1896,1897,363.0,103.0,1614.0,1.0,-0.43318409026302795,3,0.0,15,1,97,73,64,95,71,68,78,1.0,0.0
1897,1898,333.0,601.0,1476.0,0.0,2.3084873670979085,1,0.0,14,0,100,68,85,85,62,63,92,1.0,0.0
1898,1899,338.0,513.0,1504.0,0.0,-0.43318409026302795,6,0.0,9,0,70,99,60,79,71,79,75,1.0,0.0
1899,1900,62.0,121.0,248.0,1.0,-0.43318409026302795,2,0.0,19,1,70,66,90,74,100,96,81,1.0,0.0
1900,1901,243.0,468.0,1039.0,0.0,-0.43318409026302795,7,0.0,17,0,67,80,86,98,83,82,76,1.0,0.0
1901,1902,337.0,246.0,1486.0,0.0,-0.43318409026302795,3,1.0,9,0,71,95,72,88,89,78,67,0.0,1.0
1902,1903,20.0,448.0,76.0,0.0,-0.43318409026302795,5,1.0,14,0,87,64,68,60,81,75,67,0.0,1.0
1903,1904,285.0,290.0,1226.0,1.0,-0.43318409026302795,1,1.0,3,1,80,79,94,74,83,83,61,0.0,1.0
1904,1905,364.0,551.0,1639.0,1.0,2.3084873670979085,9,1.0,22,1,94,80,72,90,60,78,94,0.0,1.0
1905,1906,74.0,324.0,289.0,0.0,-0.43318409026302795,3,0.0,10,0,83,91,82,93,71,80,85,1.0,0.0
1906,1907,0.0,7.0,0.0,1.0,2.3084873670979085,1,0.0,1,1,63,69,57,60,80,92,62,1.0,0.0
1907,1908,446.0,86.0,1961.0,0.0,-0.43318409026302795,0,0.0,10,0,93,78,72,66,73,76,68,1.0,0.0
1908,1909,379.0,271.0,1701.0,0.0,-0.43318409026302795,2,0.0,36,0,94,100,95,92,95,88,88,1.0,0.0
1909,1910,20.0,176.0,73.0,0.0,-0.43318409026302795,3,0.0,34,0,99,75,87,76,95,99,67,1.0,0.0
1910,1911,298.0,325.0,1264.0,1.0,-0.43318409026302795,3,0.0,32,1,82,98,100,100,100,64,87,1.0,0.0
1911,1912,311.0,422.0,1346.0,0.0,-0.43318409026302795,2,0.0,28,0,95,82,100,60,77,95,80,1.0,0.0
1912,1913,46.0,633.0,205.0,0.0,2.3084873670979085,10,0.0,3,0,55,92,59,78,61,83,60,1.0,0.0
1913,1914,313.0,671.0,1392.0,1.0,-0.43318409026302795,2,0.0,32,1,90,90,82,64,75,82,93,1.0,0.0
1914,1915,174.0,137.0,687.0,1.0,-0.43318409026302795,2,0.0,4,1,46,77,90,78,66,76,86,1.0,0.0
1915,1916,203.0,429.0,802.0,1.0,-0.43318409026302795,2,0.0,21,1,91,100,98,96,66,87,65,1.0,0.0
1916,1917,354.0,117.0,1564.0,0.0,-0.43318409026302795,1,1.0,22,0,72,100,78,100,98,92,97,0.0,1.0
1917,1918,18.0,255.0,61.0,0.0,-0.43318409026302795,4,0.0,28,0,79,87,98,87,99,94,88,1.0,0.0
1918,1919,230.0,293.0,969.0,1.0,-0.43318409026302795,3,0.0,35,1,85,90,96,95,95,88,90,1.0,0.0
1919,1920,263.0,470.0,1132.0,1.0,-0.43318409026302795,1,0.0,35,1,100,87,85,90,92,99,94,1.0,0.0
1920,1921,239.0,138.0,1025.0,0.0,-0.43318409026302795,4,1.0,16,0,96,70,65,63,97,97,98,0.0,1.0
1921,1922,113.0,395.0,466.0,1.0,-0.43318409026302795,1,1.0,20,1,85,96,71,67,98,92,91,0.0,1.0
1922,1923,22.0,538.0,85.0,0.0,-0.43318409026302795,4,0.0,27,0,90,82,98,61,92,67,80,1.0,0.0
1923,1924,406.0,131.0,1811.0,0.0,-0.43318409026302795,6,0.0,14,0,94,96,94,99,67,98,67,1.0,0.0
1924,1925,207.0,637.0,856.0,1.0,-0.43318409026302795,1,0.0,35,1,98,85,100,94,93,92,94,1.0,0.0
1925,1926,313.0,281.0,1372.0,1.0,2.3084873670979085,6,0.0,2,1,62,54,77,60,74,62,76,1.0,0.0
1926,1927,35.0,43.0,161.0,1.0,-0.43318409026302795,4,0.0,3,1,63,97,80,84,90,63,64,1.0,0.0
1927,1928,315.0,378.0,1403.0,0.0,-0.43318409026302795,2,0.0,32,0,72,95,71,74,84,97,66,1.0,0.0
1928,1929,81.0,80.0,311.0,0.0,2.3084873670979085,6,1.0,33,0,94,90,79,69,100,72,98,0.0,1.0
1929,1930,29.0,248.0,128.0,0.0,-0.43318409026302795,2,1.0,24,0,99,84,94,76,62,79,67,0.0,1.0
1930,1931,195.0,313.0,764.0,1.0,-0.43318409026302795,2,0.0,5,1,81,91,85,64,82,90,94,1.0,0.0
1931,1932,13.0,551.0,40.0,0.0,-0.43318409026302795,5,0.0,8,0,61,100,85,99,65,79,86,1.0,0.0
1932,1933,430.0,396.0,1913.0,0.0,-0.43318409026302795,2,1.0,8,0,68,95,76,97,91,78,71,0.0,1.0
1933,1934,93.0,435.0,392.0,1.0,-0.43318409026302795,0,0.0,21,1,64,74,79,72,74,65,95,1.0,0.0
1934,1935,393.0,158.0,1752.0,0.0,-0.43318409026302795,1,1.0,6,0,66,94,67,79,64,89,75,0.0,1.0
1935,1936,148.0,2.0,597.0,0.0,2.3084873670979085,0,0.0,15,0,100,95,72,77,66,68,76,1.0,0.0
